ticker,sharpes
PG,0.7232473054940219
PGR,0.7998409300038085
PH,0.5175742072132831
PHM,-0.0658022858643091
PKI,0.628753848775847
PLD,0.3702811669558022
PNC,0.3976073322229905
PNW,0.6073927084443497
PPG,0.622409044141861
PPL,-0.23895995022358657
PRU,0.27831811557383096
PSA,0.613436404899825
PXD,0.3563545419933565
QCOM,0.1857503072143748
RF,0.03359163764354542
RHI,0.27022139569015324
RL,0.16035233716698571
ROK,0.4606098748800831
RSG,0.6840246694144843
SBUX,0.7821014703109309
SCHW,0.3178044154725413
SEE,-0.09618490579658268
SHW,1.3112317308303725
SJM,0.4233618704263693
SLB,-0.3043736306602991
SNA,0.3849901904265831
SO,0.7625697317810747
SPG,0.21975041694708236
SPGI,0.7766750947868776
SRE,0.6950994239957312
STT,0.221553216912624
