ticker,sharpes
PKI,0.7685633554699608
PLD,0.8470507903651807
PNC,0.6993383836431984
PNW,0.9375874285988715
PPG,0.8346937312014008
PPL,0.33528333728475745
PRU,0.4735607347846505
PSA,0.80759693735152
PXD,0.569786406407777
QCOM,0.3458688902667172
RF,0.5265648344112139
RHI,0.4406513599112745
RL,0.3545893151216169
ROK,0.7698629576907199
RSG,1.0641897009597423
SBUX,1.1429268029349804
SCHW,0.41859373586423654
SEE,0.36681401072238007
SHW,1.1994395266784397
SJM,0.4955108323855895
SLB,-0.005647121062408441
SNA,0.8210764755128566
SO,0.8244198618989197
SPG,0.6690348081410381
SPGI,1.0273760270048335
SRE,0.9013827806911601
STT,0.2729365566674972
STZ,1.0116258171299997
SWK,0.7007748160832068
SYK,0.9052648173564078
SYY,0.874350315583988
