ticker,sharpes
PH,0.5897485361048904
PHM,-0.0027728698542830985
PKI,0.7546530722076644
PLD,0.4861980666129741
PNC,0.5302091925726762
PNW,0.7432461831739957
PPG,0.6930665981096571
PPL,-0.10439807699991281
PRU,0.3657375102347539
PSA,0.7741090336553432
PXD,0.424898338764744
QCOM,0.27468833009978444
RF,0.10476645214552874
RHI,0.37736996648149707
RL,0.24352509362372485
ROK,0.5554625513121724
RSG,0.9178316227393846
SBUX,0.9100188320180348
SCHW,0.40176598682862485
SEE,-0.002361836485219194
SHW,1.4088831120959693
SJM,0.5747863951490083
SLB,-0.17319391460656028
SNA,0.4824093660408597
SO,0.894782109253544
SPG,0.334411372183166
SPGI,0.8292545082946459
SRE,0.9487158306609529
STT,0.3176470155738844
STZ,0.7014063190716228
SWK,0.47152520866179504
