ticker,sharpes
TJX,3.671864068838533
TMO,2.8489230650088713
TPR,0.9498960984025606
TROW,1.0083699177087442
TRV,2.6257311846377656
TSN,2.238842286224063
TXN,4.560491316252404
TXT,2.382923125893868
UNH,2.8197089582725443
UNM,1.2976237818727105
UNP,3.240624076309187
UPS,1.4646204876267
USB,2.410779661610165
VFC,2.634609817335261
VLO,0.8981877881231395
VMC,0.812906756789556
VNO,1.5001468968264176
VRSN,5.621561697055843
VTR,1.6722581254311182
VZ,-0.05954151538667058
WAT,4.139492892011722
WBA,2.203126545976686
WEC,5.175913819320641
WELL,2.2836183326136896
WFC,1.4634566672704068
WHR,1.8446930682863725
WM,3.3942906083418487
WMB,0.7729630228584085
WMT,3.3453440687419556
WY,0.8376722812106092
WYNN,-0.4764545391866328
XEL,4.652303655754819
XOM,1.8388045314636345
XRAY,3.2798276550546213
XRX,0.7548993777396821
YUM,3.4882490037234937
ZBH,3.5883069604164186
ZION,1.6973057580164574
