,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-13,2020-04-14
ECL,0.022683453141594687,0.005585160058899286,0.0072258357319376085,0.0029539981130826272,-0.006474037904873413,-0.00024392921809780616,-0.0008789449799218032,0.005738221834626751,0.0033921154592547226,-0.0010119829873917198,0.002413360448286417,0.008100865118211367,-0.01757144019717262,0.008211469129069443,-0.006475628380809198,-0.03574258030051052,-0.005473183244085677,-0.04127917731066441,0.011831337073450784,0.04663385010824386,0.008949017939715715,0.032489477827301445,-0.001906717029579419,0.00257851575760504,0.005964412245639535,0.010002113264688703,0.006581793357174779,-0.05480162089350461,0.03577797527944604,0.017268781461907832,0.011396883488549489,-0.05121831232313266,0.0257761414028787,-0.11002379555634424,-0.11392587934543988,0.1296802088744601,0.005032409517515326,0.04525179319621171,0.016196647654801825,0.008623856937747441,-0.026913935150622657,-0.024730762305454748,0.03362541079060964,-0.026701972659840856,0.015615913724481628,-0.02332578089949206,0.06769597524867545,0.03761396336798999,-0.009527008680221152,0.004444461398654514
ED,-0.0032923234487195483,-0.01269606741477003,0.010822510643789602,-0.001068702302524696,-0.010663254564050631,0.002909215381570026,-0.0011791254075682383,0.000862181595703596,0.00905168437787798,0.004046048660786162,0.0067221216945396265,-0.004137046818035737,0.007563641884505096,-0.011292608153004787,-0.006371559363487095,-0.01065019036708508,-0.008368176650636282,-0.04762445455505431,-0.030027102845944353,0.06206813253808946,-0.006517396086452369,0.037731454660470794,0.010732836570095468,0.030601484140404117,0.03635301577336017,-0.00011186820065759047,-0.012218792949104699,0.039191414730891855,0.02003710250534694,-0.0375075428540729,0.15303364486226514,0.03700363458127832,-0.134723439386536,-0.10647466461513207,-0.09862071070177801,0.04459262424045139,0.02278301176378954,0.07504949329132952,0.04901695778261404,0.012669369302119043,-0.0219435736677116,0.02509578059509681,0.038552635594418176,-0.004091021347868783,0.004212662261701942,-0.03641191443892768,0.04059091821697938,0.04827754298753232,-0.015548897221397184,0.026318823805358816
EFX,0.010418097916471544,0.007458290928566424,-0.0033883057505501094,-0.005863969485144977,0.0005143819950015766,-0.0023213864205634317,-0.017180638760140043,0.008484551895318453,0.0410624526589365,-0.0002453575836368865,-0.01826568947858674,0.010991817507469297,-0.0008046848525443341,-0.0059197219188308085,0.004840271150508779,-0.029028983618073517,0.0002607974212000741,-0.03633103951515643,0.015006365643060795,0.04792660858498447,0.006252926428236545,0.057803428108875426,-0.004278567338566747,0.004953686063788343,-0.017883147949328597,0.04863823921304554,-0.01994076168946165,0.006463559269963336,0.002065293752339701,0.0019428039651035222,0.016614843198314484,0.002099330960305156,-0.05941314969394748,-0.09700853396684696,0.0001912454374068344,0.048717535915280635,0.020998808538136876,0.03602455648864356,0.011506900602915166,0.011515196754129028,-0.01476411206752631,-0.017065152278587625,-0.02436632751361616,-0.015057711347971998,0.02300294309941528,-0.03639226966428576,0.044885414178444,0.006726653984604192,-0.01468802352253154,0.05255044891603323
EIX,0.011724876248461026,-0.03169105906251444,0.020723332240686444,-0.014595676571214812,0.00824927629646006,0.012822145777859815,-0.0062428064352860815,-0.0050070534433752775,-0.003862436325938115,-0.004002550946527645,-0.003359970484160921,-0.00673929818274871,0.009794958900211365,0.004792781880938352,-0.01839228688328979,-0.017406121807506423,-0.009992006719884728,-0.05080397281045094,-0.020268290354856947,0.043092014137597084,-0.021630061017672307,0.01961933078643194,-0.007478737986419173,0.00207560260908338,-0.053341503007143964,0.02125955861831619,-0.03769330031522868,-0.0644182825013359,-0.030760805769066663,-0.04786465105004518,0.09183672641890274,0.01301386222063607,0.005153576760463976,-0.04112949387076411,-0.0428324989880296,0.08741634096689933,0.07575456741957187,0.06650652878412076,0.004718732185674822,0.010770100496835053,-0.02923454555863181,-0.01913143277678066,0.03039393138929967,-0.03139714487570719,0.03042635157463463,-0.017814934959791036,0.06061166156072565,0.03343622724868621,-0.004859264645516318,-0.012862776832910471
EL,0.0026574217698511642,0.00511536762127715,-0.011198421959465283,0.0026068966863952827,-0.004335962379053718,0.005347522823125081,-0.002851396492479923,0.016228201485031898,0.005380339978147679,-0.0021348991101364898,-0.01582570263656595,0.002917624080882353,-0.006207637646813999,-0.003286351778158319,-0.003908592848463309,-0.04073965214609412,-0.02427838512302674,-0.015128609380032966,0.03863778732803219,0.04491404911198914,-0.022011137339395765,0.0058248134194813185,0.0023787965988153205,0.040661426533417325,-0.008361204297841367,0.024662382490549514,-0.05479151992207993,-0.015331645190573964,0.04192636103852824,-0.010099696162531147,0.015388691464894104,0.09121395086921177,0.03972627234460272,-0.047619065950400226,-0.036052837097704536,0.044678315582417,0.05582475392573621,0.019929183386706104,-0.040601882166394605,0.030240620383260277,-0.02574140406793431,0.0022871731445310356,-0.017126611465249842,0.037086856264411994,0.013769533697133483,-0.01312446000368042,0.013329212076451989,-0.018752196550794156,-0.011637138885562712,-0.006502901126851637
EMN,0.007676139715986344,-0.0036809359056996413,0.020416470455953295,-0.024934027883322205,-0.008493188309342894,0.014567083735989932,0.007730905586221105,0.0023841100023282284,-0.0007990086765189394,-0.004794153662455005,-0.01623822128361515,0.0021918309877996577,0.012843213289468747,0.0008158493044168841,-0.00028140506267140906,-0.06712445171745837,-0.019955382529198196,-0.026942837048796638,0.01804038705099017,0.011573721769798807,-0.02914937961038803,0.014186701361163711,-0.013220942972260133,0.0008660876053526817,-0.0570621255436303,-0.018960939859209176,-0.04560065314239718,-0.018059708360687897,-0.001293887426693355,0.04492027591747502,-0.009475203865263335,0.0328964846834648,0.1,-0.030871508387985597,-0.039769889214434744,-0.0069261310778119,0.08074254014238823,0.019778823822240627,0.011096652445382016,0.056591193061348646,-0.018128094868242975,0.024307855254090776,-0.010897994515250349,0.0013324755700104979,0.05420172087730987,0.004178488122127112,0.0663900495543704,0.01859433934576574,-0.026713712035606917,-0.04099336298488798
EMR,0.0069348129068194835,-0.017440341236795054,0.018900853766082963,-0.018008577618165267,-0.015612566856461509,-0.0009528953947266613,-0.0005415041835665099,0.011401722861513038,-0.016274365962412482,0.006159383967619453,-0.011347905765049498,-0.0001391698323114984,0.003623111748831324,0.008674900050343114,-0.005462085023499566,-0.0399308658323128,-0.009513890613734748,-0.010299858061601407,0.02658126224391058,0.027269942845740476,-0.03745091356870856,0.03012974214250181,0.0034103427905417274,-0.010824583070346734,-0.08436362526633523,0.025514092553474216,0.009291512653002331,-0.0286075007185657,0.031352512662176424,0.045414091689292724,-0.005035704558018977,-0.06478750125198203,0.1357354377558057,-0.0518279537077873,-0.11111107153545749,0.08339447048941195,0.06391062816428073,0.0022592033981126765,-0.012992604377567465,0.014577937271302835,0.028935437548069837,0.01963411588815464,0.048089560445359614,-0.04311422375938505,0.019191092091327917,-0.03843209083851934,0.028830945933445283,-0.03233039799106387,-0.005053491396986604,-0.03497702651054211
EOG,-0.02004667098401902,0.009738020145535061,0.020529841745136588,-0.019767425699407974,-0.00668002685628473,-0.0027064218336542187,-0.004525440573940088,-0.01592690920372924,0.009066670735677084,-0.01421055040861431,0.0,0.031362584606299114,-0.010418062797496954,-0.008815328407871676,-0.019907446130571847,-0.04504638051851822,-0.0667454278837466,-0.009737582952666338,0.10401394701272251,-0.014887960233410925,-0.007945336049186014,0.00723047637367029,0.001456784628782651,-0.06143922342809477,-0.016221944709048995,0.04312932196436243,-0.014955643629344487,-0.07644213502944819,-0.012765979090480939,0.037012358080127344,-0.015928640003888828,0.055693496455504886,0.10955245918965205,0.00576537246632999,-0.0017340335618403248,0.0922063868544941,0.015349155072371414,0.09440752902132418,-0.048374352167026256,-0.0008568632029446283,-0.02655835545823196,0.0008677691513363358,0.04559099427378861,-0.0027500152587890624,-0.030727630054637942,-0.015952337355840774,0.07169907038188948,-0.051428577887318125,-0.06298700864408735,-0.014469053768093106
EQR,-0.0061188019864069545,0.0077108360198606925,-0.002991862222407266,0.00419068627374857,0.000950953388591117,0.0023602145701992097,-0.0007071014693305977,0.0016538616317170103,0.007090504072872166,0.010400834320702585,-0.004730083764027088,-0.009862003474167167,0.011709601664315759,0.009631026086279085,-0.006715315649074009,-0.029404913439979925,-0.006672992979174989,-0.04781556272385305,-0.026697836835379508,0.04645317958763303,-0.006701211326810517,0.016815112270524592,-0.006881824761815299,0.004398400057797843,0.01804510823362363,0.04963885362513454,-0.03730295580594365,-0.004974395552657243,-0.005270262022276182,-0.10806474960465005,0.05391686706530434,-0.021382665831849005,0.0018181919066373967,-0.08293249169137562,-0.07053719409115891,-0.01770575671514975,0.055921040491151125,0.08539490330717547,0.0942737716647904,-0.014332963039135404,0.0,-0.02319280411313099,-0.030039080645726694,0.005373301728198479,0.05271457472270624,-0.0298960664219609,0.06391648543797053,0.0475328457136489,-0.030894821651513686,0.009521042300284357
ES,-0.0024826827402242204,-0.015431408614948126,0.0013278202228674653,0.0005505731328543722,-0.005817130674419715,0.007387054254502142,-0.0027343322669315107,0.005287545311611774,0.012259224377184703,0.00937603985341104,0.007224055296050587,-0.005693729512693723,-0.01462859970546623,0.0025072906467705153,-0.00688436052154912,-0.02024971518847511,0.00021400516421160858,-0.041644437068156355,-0.017500010403719814,0.08093756017584693,-0.006771979594588255,0.057409575426129386,0.0019537526108611824,0.01229118750853588,0.012691422465528117,-0.023569713247879317,-0.01613809690946689,-0.013139016460609833,0.030736982284419637,-0.051143302434315356,0.10911868409968338,0.03665869187056805,-0.11150827989883311,-0.11830738673213778,-0.08066188066540851,0.10417319646175315,0.023633310259048582,0.0937630254243566,0.059269903980232054,0.012221710354428953,-0.05257424357166926,0.006490037930722268,0.06386692894395583,-0.04015344644740449,0.05230091129256962,-0.04168169634478228,0.03875873246696346,0.06690351367735023,-0.022653015442193173,0.028121484331721264
ETN,0.004523462194607512,0.030009211031682272,0.00019543239958998715,-0.009855040029627114,0.0005887885936735025,0.010506749437309658,0.001063629977752148,-0.00449761933687201,-0.00502856835940209,0.005730419313631622,0.004229572686429901,-0.0018182051809210527,0.008056745834256274,0.006715887227260866,-0.00019668184741360745,-0.03668462948231619,-0.023359263553960088,-0.011659937638552689,-0.0011010622600430664,0.04568306344454406,-0.03552506791524469,0.03600468477534208,-0.013274278667739862,0.02723949895886767,-0.023034424360409422,0.03281913593283656,-0.0236083882544942,-0.029776381227535943,0.058648823084233255,-0.006463499268560332,-0.04109237450464743,0.010127733292571559,0.07301541099353773,-0.120904416888459,-0.09493970232572817,0.1552563236467417,0.034817620526236694,0.025691428246840363,0.020676463939070147,0.05240528919424693,0.0002575546920630131,0.007854481152283535,0.015875122276735952,-0.03872102860539058,0.02911850110444135,-0.061722244916259,0.03754533410259442,0.009294831792137062,-0.012720429682879513,-0.008322019383456619
ETR,0.0021226500759874024,-0.011957029198975927,0.0014574092852842394,0.005971053740651758,0.0010622108225100708,0.005675798421857367,-0.0013527310788503356,0.0021328365470782698,0.01192380455724074,0.0036666080170755944,0.0005195758439709323,-0.014148175274884258,-0.011802791112552894,-0.010732956197970048,-0.00023116882414437259,-0.027264274383684284,-0.0048313052433928486,-0.03583684117615071,-0.015743350197048804,0.05724021408314727,-0.020806586579682092,0.038427311516429336,0.011186005542069527,0.0025814754532722663,-0.02352342843220591,0.016445128622515945,-0.0407356294165218,-0.03603948182635429,-0.03478993910077598,-0.08289282951473728,0.12298504987831756,-0.07780142501135452,-0.01810742348122683,-0.0668455818401188,-0.00987840410765988,0.05783606402895225,0.03369743909072792,0.07899143197602516,0.04937466684114369,0.01728166006685667,-0.04801942972072366,-0.048794035012619835,0.05692031364538061,-0.043807337482954165,0.06395144838912512,-0.02549424544373901,0.0714133124071179,0.00813089553454715,-0.03708443966804705,0.007506755805319179
EXC,0.010906054195447296,-0.00041576154230190266,0.006665260827219547,-0.0018614189724697372,-0.0037212984518730607,0.0004141010546120546,0.021320642590626125,-0.003640760682727005,0.0024266468471220055,0.0032257441903771338,0.009214726592280328,-0.004615684806417074,0.007477760035695058,-0.0024076584076017492,-0.02457545879963613,-0.02337496022018334,-0.023656403491083014,-0.04181704119242165,-0.02774016839007791,0.051863912866967066,-0.019742626493431305,0.04954043616827989,0.008306026311301104,0.02635774671986436,-0.025122135400791966,0.01030933067042478,-0.05394487675137688,-0.05946662701863564,0.005809127648499067,-0.08019293527332766,0.15089514481916935,-0.023929073154369363,-0.017283233286918977,-0.051117188890203974,-0.04674085112483222,0.096948556158669,0.015280654269558982,0.05843212184440219,0.014285744846889277,0.043149333238826894,0.0002717702306232004,-0.048863681081650234,0.03894544542154849,-0.042117626576216975,0.06447832268237898,-0.04712465255709647,0.05000004481736476,0.031077201425014377,-0.04839930644544392,0.005404013507590881
EXPD,-0.012228281855132929,-0.0009544545721234767,0.0009505662059261043,0.001352610221943864,-0.00447946028582631,-0.00451377141703871,-0.0004098753695341264,0.002594494104904743,0.017000244341445415,-0.011848623848027632,0.007444546185772459,0.02918135314873331,-0.009320019449047152,0.007078077298770382,-0.007750879626435634,-0.012423258185793516,0.0008255030041528134,-0.03906039884106171,0.04094599527845936,0.021294718171648807,-0.017214776488095048,0.027972981175750408,0.013783451166884264,0.0044179164326311506,0.023104783314599725,0.011568986329868533,-0.0183620239842271,-0.02284545037107201,0.015588464165454268,0.015384671180999971,0.026250238695861513,0.02341643152554215,-0.034614774933814145,-0.0624573369063898,0.015636374733664773,0.09531253166496838,0.012101217112025421,0.007260830633932759,0.024225278007241023,0.022130718130770298,0.008007233112977278,0.008160222226242159,0.027781905652874958,-0.0019337331001202797,0.0069837873431536765,0.006837654954422517,0.01998589877485137,-0.015698145779842913,-0.01121226964922,-0.009259203760067098
EXPE,-0.010646072342709381,0.014950058709181724,-0.006083380860635027,0.0030517577121870073,-0.012202787326976348,-0.008663182071048683,-0.0008235334113934385,0.01047169485589705,0.005363603071732954,-0.010076581775483377,-0.007946270362317804,0.0074391954993510475,0.0037954350284648184,-0.0031535041777424793,-0.007599192579889544,-0.042885993621185246,-0.0750456944237844,0.0014203042516169216,0.02911406513845245,-0.010130964504734254,-0.013268360766042766,0.009561402590663879,-0.029483495092840484,0.04067523511215668,0.022511866013371146,-0.02871030722821953,-0.07892839816714882,-0.014396074844605564,0.01501455979893987,-0.08833332061767578,-0.0027639860809591642,-0.029136514643707524,0.08611796679630705,-0.03174607619797007,0.03353653832510757,0.09499263395437335,0.06103061205559851,-0.00386637775813334,-0.0305232468594666,-0.06032326334169905,-0.0010651761288943704,-0.016269402202450007,-0.0615686154833027,0.013946672693104753,0.008398596039937893,-0.05627926998111699,0.030638284886136968,-0.02529673209591164,-0.05770153084371395,0.003421914662292994
F,0.014689170074929703,0.011013257963653244,-0.011890538598069246,-0.014336904085998865,-0.012180314373335499,-0.01104284700933571,0.0,0.012284941471463171,0.004872102517316856,-0.020556235415241538,-0.007389096895073626,-0.007444220408558315,0.0037499666213989258,-0.01620954910946801,-0.016883070236876605,-0.05859372647440319,-0.012328787703611094,-0.02244043782344506,0.01754384252662341,0.012658182005721911,-0.04389577137666224,-0.0014104694875339031,-0.03160923359526035,-0.016666687136949007,-0.0117252424261763,0.0,-0.02640261533380844,-0.005576247057657765,-0.04088582211195487,-0.005952328015526726,-0.013779467692029273,-0.05263157894736842,0.032332533245351555,-0.04625551539900452,-0.06088987194521309,0.10738255964278388,-0.06585790566673445,-0.020522412457904222,0.02366861567970313,-0.01565556196004142,-0.03976148663220736,-0.049676028809614685,-0.006833652365280736,-0.03636370926848955,-0.0022025885746034847,-0.028865952420302567,0.03497943860569679,-0.025408409710931116,-0.04972375496540735,0.0037950628081401803
FAST,0.018176637497575865,0.011780830278788528,0.0026631768535340097,-0.002631538792660362,-0.00823158190512627,-0.00592037733063786,0.019407041787491124,0.011609461978742776,0.0023591126864526955,0.002354176135640778,0.0002612888335795414,-0.0020849105703504463,0.015881296869951995,0.0005149448425617283,-0.007621574805312585,-0.047919950414961325,-0.019361852193216976,-0.009895348733120342,0.01212658476068558,0.024759639638358272,-0.012916210131130765,0.01572324883527956,0.008393659100758247,0.019701487982451027,-0.021336689277355474,0.042830453169916224,0.01416689458512731,0.010805498160226773,0.039329297119915126,0.039659097849734815,0.06578125951686237,0.021685981920386548,-0.033223604173034486,-0.1118665256784762,-0.060666656494140624,0.08060627272614383,-0.017549590753778963,0.0656333014015993,-0.004170649998344761,0.023166001130048835,-0.006359324581484054,0.014584041529497618,-0.002603316788081957,-0.0006557527135630123,0.023536887994532754,-0.0009364105223730083,0.002159269385417172,0.026878350895038157,-0.010426254100711749,0.0031949058779132907
FCX,0.02234137706656076,0.014321826279102633,0.007305207371531087,-0.006451606948963502,-0.01584650408759614,0.04017096364878734,0.0,-0.010156258789356666,-0.0023734719802722213,-0.020800018310546876,-0.0016610883847774885,0.001655667043873282,0.004156291923916289,-0.005828530155244835,-0.0008889092339409722,-0.05212015622735866,-0.02425375209005461,-0.03257649752990823,0.07212056825028273,0.04581673704130901,-0.04186494048292034,0.009661780107220632,-0.006958314669851901,-0.013598337733768659,-0.00723768635618758,0.014656157397765735,-0.05909620186776505,0.0,-0.03213367522597515,-0.03105594477100303,0.015673965962198323,-0.09847197569668623,0.11025139002179984,-0.09060958404953827,-0.012820544170753114,0.1496710294130103,0.041666660957409535,-0.03719014452500321,-0.06906907637929088,-0.004784722472027264,0.06803794567391386,-0.006299206685632521,-0.02293579453247137,-0.006289302046118699,0.06676562335070228,-0.03435114202800781,0.051047103835225045,-0.014440533474598009,-0.0024037866373717467,-0.013048707754378757
FDX,-0.011408959877040378,0.007788477336053235,0.0030100130317203175,-0.01816620366823777,0.05675492489578599,-0.012720429682879513,-0.0017059724848185803,-0.004334186272821211,0.02332218829553449,-0.011467104073856873,-0.004644970470876027,0.013459115658166274,0.02384054239322827,-6.121834602609285e-05,-0.009023348604166433,-0.06462801825722009,-0.019603849040456908,-0.01420858253800849,0.04570369014033565,-0.01709096076072011,-0.04935716901506696,0.009995602901813656,-0.01575639661849223,0.015347914951696073,-0.03903658237601014,0.00441150975519766,-0.05434872890867876,-0.06007749158511765,0.04069879178417108,-0.01641306669815727,0.02217435441074672,0.10277686666951394,0.12979263560043028,-0.024762906241987813,0.007391379815926248,0.017288143351926643,-0.025131864176158043,0.05227880221063239,0.0044148168748348445,0.01577055359119873,-0.010122431540975765,-0.021808453863537552,0.036523599528446055,-0.05223877780857753,0.05290158951792472,-0.07173169843229416,0.020650413947376777,-0.05647712105820014,-0.013259874029368445,-0.005248894893651129
FE,0.010596564466812957,-0.0003882089636575831,0.009333065125181852,-0.0054337043650264875,0.003919278223079136,0.0021463533727134145,0.00019410317227655928,-0.0009702937753733266,0.00775489912721978,0.004036891246149829,-0.002290493095681841,-0.0021047990659611984,-0.0065221589415206845,-0.0025145273925880505,-0.011518940619419833,-0.03589035156148328,-0.01267373170668564,-0.03807744025724679,-0.015476470705815148,0.05648579431977195,-0.02711869858695372,0.03943420828557808,-0.008207057783912975,0.01640061245369789,-0.013556988657674489,0.022985939185180986,-0.012817522915906135,-0.04059778346620007,0.013516910059485467,-0.09018571504171528,0.137549702770589,-0.007735420179879909,-0.03563767489906691,-0.04698366372124395,-0.024397466780905746,0.03712366243061678,0.004811722619156107,0.09021699571790298,0.03319052043660721,0.033171806514732234,0.0009992734635813137,0.013827256821769152,0.04629873081238684,-0.04118244044234295,0.050546145096670166,-0.046193708941207993,0.06164042844519989,0.02238975398645447,-0.004080714184654522,0.013597873429604975
